width=100
height=20
tileSize=50
14,18,0,18,14,18,18,18,18,18,14,0,6,6,0,11,14,6,0,0,0,0,6,6,6,14,0,0,19,0,0,0,0,0,0,0,19,0,0,19,0,19,0,19,0,19,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,5,0,4,14,
14,18,0,18,14,5,18,18,18,4,14,0,6,6,0,6,14,6,11,0,0,0,0,6,6,14,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,5,0,4,14,
14,18,0,18,14,18,18,18,18,18,14,0,6,6,0,6,14,6,6,0,6,0,0,6,6,14,0,0,19,0,0,0,19,0,0,0,19,0,0,19,0,19,0,19,0,19,0,14,0,8,0,14,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19,0,0,0,0,14,5,0,4,14,
14,0,0,0,14,18,18,18,18,18,14,0,6,6,0,0,14,6,0,0,6,6,6,6,6,14,0,0,19,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,5,0,4,14,
14,0,0,0,14,18,18,18,18,18,14,0,6,6,6,0,14,6,0,0,0,0,11,15,19,14,0,0,19,0,0,0,19,0,0,0,19,0,0,19,0,19,0,19,0,19,0,14,0,0,0,14,0,0,0,14,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,4,14,
14,0,0,0,13,18,18,18,18,18,14,3,6,6,6,0,14,6,6,6,6,6,6,6,19,14,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,14,0,8,0,14,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,22,22,14,
14,0,0,0,0,18,18,18,18,18,14,6,6,6,6,0,13,1,1,1,1,1,1,1,19,14,0,0,0,0,0,0,19,0,0,0,19,0,0,19,0,19,0,19,0,19,0,14,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,22,22,14,
14,0,0,0,0,18,18,18,18,18,14,0,0,0,0,11,15,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,14,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,22,22,14,
14,0,0,0,0,18,18,18,18,18,14,6,6,6,6,6,12,1,1,1,1,1,1,1,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,9,22,14,
14,1,1,1,14,18,18,18,18,18,14,6,6,6,6,6,14,0,0,0,0,0,0,0,19,14,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,14,1,14,1,14,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,14,
playerPos=2,1
